pdb,execution_time
pdb6suc_A_hinge_2_sigma0.5.pdb,0.236428
pdb6suc_A_hinge_0_sigma1.0.pdb,0.170694
pdb6suc_A_hinge_7_sigma0.5.pdb,0.225757
pdb6suc_A_hinge_6_sigma1.0.pdb,0.144399
pdb6suc_A_hinge_8_sigma1.5.pdb,0.063682
pdb6suc_A_hinge_3_sigma1.0.pdb,0.175546
pdb6suc_A_hinge_9_sigma0.5.pdb,0.207488
pdb6suc_A_hinge_5_sigma0.5.pdb,0.286442
pdb6suc_A_hinge_4_sigma1.0.pdb,0.146354
pdb6suc_A_hinge_1_sigma1.5.pdb,0.080307
pdb6suc_A_hinge_1_sigma0.5.pdb,0.252898
pdb6suc_A_hinge_2_sigma1.0.pdb,0.163435
pdb6suc_A_hinge_3_sigma0.5.pdb,0.235891
pdb6suc_A_hinge_10_sigma1.0.pdb,0.147453
pdb6suc_A_hinge_10_sigma0.5.pdb,0.22545
pdb6suc_A_hinge_0_sigma0.5.pdb,0.265895
pdb6suc_A_hinge_5_sigma1.5.pdb,0.08376
pdb6suc_A_hinge_1_sigma1.0.pdb,0.178238
pdb6suc_A_hinge_8_sigma0.5.pdb,0.240129
pdb6suc_A_hinge_4_sigma1.5.pdb,0.053957
pdb6suc_A_hinge_4_sigma0.5.pdb,0.254655
pdb6suc_A_hinge_8_sigma1.0.pdb,0.123476
pdb6suc_A_hinge_2_sigma1.5.pdb,0.102876
pdb6suc_A_hinge_3_sigma1.5.pdb,0.057396
pdb6suc_A_hinge_5_sigma1.0.pdb,0.160126
pdb6suc_A_hinge_6_sigma1.5.pdb,0.084468
pdb6suc_A_hinge_6_sigma0.5.pdb,0.261113
pdb6suc_A_hinge_9_sigma1.5.pdb,0.048862
pdb4yvu_A_hinge_9_sigma1.0.pdb,1.655406
pdb4yvu_A_hinge_6_sigma0.5.pdb,2.703338
pdb4yvu_A_hinge_3_sigma0.5.pdb,2.814995
pdb4yvu_A_hinge_1_sigma1.5.pdb,0.735785
pdb4yvu_A_hinge_2_sigma0.5.pdb,2.865124
pdb4yvu_A_hinge_9_sigma0.5.pdb,2.634061
pdb4yvu_A_hinge_4_sigma1.0.pdb,1.679293
pdb4yvu_A_hinge_10_sigma1.0.pdb,1.634723
pdb4yvu_A_hinge_7_sigma0.5.pdb,2.776442
pdb4yvu_A_hinge_5_sigma1.5.pdb,0.645425
pdb4yvu_A_hinge_2_sigma1.0.pdb,1.977324
pdb4yvu_A_hinge_4_sigma1.5.pdb,0.731043
pdb4yvu_A_hinge_0_sigma0.5.pdb,2.637732
pdb4yvu_A_hinge_3_sigma1.5.pdb,0.565969
pdb4yvu_A_hinge_8_sigma1.0.pdb,1.719301
pdb4yvu_A_hinge_2_sigma1.5.pdb,0.673186
pdb4yvu_A_hinge_10_sigma1.5.pdb,0.709103
pdb4yvu_A_hinge_5_sigma1.0.pdb,1.785557
pdb4yvu_A_hinge_0_sigma1.0.pdb,1.969932
pdb4yvu_A_hinge_8_sigma1.5.pdb,0.794402
pdb4yvu_A_hinge_5_sigma0.5.pdb,2.599282
pdb4yvu_A_hinge_9_sigma1.5.pdb,0.652417
pdb4yvu_A_hinge_0_sigma1.5.pdb,0.617224
pdb4yvu_A_hinge_10_sigma0.5.pdb,2.60043
pdb4yvu_A_hinge_7_sigma1.5.pdb,0.697789
pdb4yvu_A_hinge_8_sigma0.5.pdb,2.595286
pdb4yvu_A_hinge_7_sigma1.0.pdb,1.662503
pdb4yvu_A_hinge_6_sigma1.0.pdb,1.777475
pdb4yvu_A_hinge_1_sigma1.0.pdb,1.65276
pdb4yvu_A_hinge_3_sigma1.0.pdb,1.83324
pdb4yvu_A_hinge_4_sigma0.5.pdb,2.73532
pdb4yvu_A_hinge_6_sigma1.5.pdb,0.684755
pdb4yvu_A_hinge_1_sigma0.5.pdb,2.74666
pdb1f8s_A_hinge_4_sigma0.5.pdb,1.506925
pdb1f8s_A_hinge_1_sigma0.5.pdb,1.51754
pdb1f8s_A_hinge_4_sigma1.5.pdb,0.361426
pdb1f8s_A_hinge_9_sigma1.5.pdb,0.389634
pdb1f8s_A_hinge_7_sigma0.5.pdb,1.384615
pdb1f8s_A_hinge_7_sigma1.5.pdb,0.461567
pdb1f8s_A_hinge_1_sigma1.5.pdb,0.361685
pdb1f8s_A_hinge_3_sigma0.5.pdb,1.461593
pdb1f8s_A_hinge_2_sigma1.5.pdb,0.389279
pdb1f8s_A_hinge_3_sigma1.5.pdb,0.342721
pdb1f8s_A_hinge_9_sigma0.5.pdb,1.41772
pdb1f8s_A_hinge_9_sigma1.0.pdb,1.050398
pdb1f8s_A_hinge_10_sigma0.5.pdb,1.474877
pdb1f8s_A_hinge_8_sigma1.5.pdb,0.373772
pdb1f8s_A_hinge_2_sigma0.5.pdb,1.557871
pdb1f8s_A_hinge_1_sigma1.0.pdb,1.150109
pdb1f8s_A_hinge_7_sigma1.0.pdb,0.864272
pdb1f8s_A_hinge_5_sigma1.0.pdb,0.80227
pdb1f8s_A_hinge_6_sigma1.0.pdb,1.0011
pdb1f8s_A_hinge_4_sigma1.0.pdb,1.019327
pdb1f8s_A_hinge_6_sigma0.5.pdb,1.482969
pdb1f8s_A_hinge_8_sigma0.5.pdb,1.501488
pdb1f8s_A_hinge_6_sigma1.5.pdb,0.397477
pdb1f8s_A_hinge_2_sigma1.0.pdb,1.041381
pdb1f8s_A_hinge_5_sigma1.5.pdb,0.372407
pdb1f8s_A_hinge_0_sigma1.0.pdb,1.035648
pdb1f8s_A_hinge_10_sigma1.5.pdb,0.370972
pdb1f8s_A_hinge_0_sigma1.5.pdb,0.367254
pdb1f8s_A_hinge_5_sigma0.5.pdb,1.504679
pdb1f8s_A_hinge_8_sigma1.0.pdb,0.938878
pdb1f8s_A_hinge_3_sigma1.0.pdb,1.09143
pdb1f8s_A_hinge_0_sigma0.5.pdb,1.494909
pdb1f8s_A_hinge_10_sigma1.0.pdb,1.02624
pdb6dy7_A_hinge_7_sigma0.5.pdb,1.17665
pdb6dy7_A_hinge_1_sigma1.0.pdb,0.866848
pdb6dy7_A_hinge_3_sigma1.0.pdb,0.736066
pdb6dy7_A_hinge_5_sigma1.0.pdb,0.772407
pdb6dy7_A_hinge_7_sigma1.0.pdb,0.702167
pdb6dy7_A_hinge_6_sigma1.0.pdb,0.804555
pdb6dy7_A_hinge_4_sigma0.5.pdb,1.187853
pdb6dy7_A_hinge_8_sigma1.5.pdb,0.385198
pdb6dy7_A_hinge_5_sigma1.5.pdb,0.447799
pdb6dy7_A_hinge_10_sigma0.5.pdb,1.040234
pdb6dy7_A_hinge_0_sigma1.5.pdb,0.394969
pdb6dy7_A_hinge_1_sigma0.5.pdb,1.161872
pdb6dy7_A_hinge_3_sigma0.5.pdb,1.173017
pdb6dy7_A_hinge_7_sigma1.5.pdb,0.268358
pdb6dy7_A_hinge_0_sigma1.0.pdb,0.876536
pdb6dy7_A_hinge_6_sigma1.5.pdb,0.32468
pdb6dy7_A_hinge_10_sigma1.5.pdb,0.223522
pdb6dy7_A_hinge_2_sigma1.5.pdb,0.438751
pdb6dy7_A_hinge_4_sigma1.0.pdb,0.844269
pdb6dy7_A_hinge_0_sigma0.5.pdb,1.179424
pdb6dy7_A_hinge_3_sigma1.5.pdb,0.339834
pdb6dy7_A_hinge_2_sigma0.5.pdb,1.199216
pdb6dy7_A_hinge_9_sigma0.5.pdb,1.144311
pdb6dy7_A_hinge_6_sigma0.5.pdb,1.133538
pdb6dy7_A_hinge_9_sigma1.5.pdb,0.233369
pdb6dy7_A_hinge_4_sigma1.5.pdb,0.28393
pdb6dy7_A_hinge_5_sigma0.5.pdb,1.129277
pdb6dy7_A_hinge_9_sigma1.0.pdb,0.662994
pdb6dy7_A_hinge_1_sigma1.5.pdb,0.302694
pdb6dy7_A_hinge_8_sigma1.0.pdb,0.724983
pdb6dy7_A_hinge_10_sigma1.0.pdb,0.716244
pdb6dy7_A_hinge_2_sigma1.0.pdb,0.791666
pdb6dy7_A_hinge_8_sigma0.5.pdb,1.118131
pdb8gsw_A_hinge_6_sigma1.5.pdb,0.2811
pdb8gsw_A_hinge_7_sigma1.0.pdb,0.629832
pdb8gsw_A_hinge_6_sigma0.5.pdb,0.933826
pdb8gsw_A_hinge_1_sigma0.5.pdb,0.908343
pdb8gsw_A_hinge_0_sigma1.0.pdb,0.664987
pdb8gsw_A_hinge_7_sigma1.5.pdb,0.296676
pdb8gsw_A_hinge_7_sigma0.5.pdb,0.917149
pdb8gsw_A_hinge_8_sigma1.0.pdb,0.702966
pdb8gsw_A_hinge_4_sigma1.5.pdb,0.270958
pdb8gsw_A_hinge_3_sigma1.0.pdb,0.699079
pdb8gsw_A_hinge_3_sigma1.5.pdb,0.238805
pdb8gsw_A_hinge_6_sigma1.0.pdb,0.678006
pdb8gsw_A_hinge_0_sigma0.5.pdb,0.945821
pdb8gsw_A_hinge_9_sigma1.0.pdb,0.563463
pdb8gsw_A_hinge_5_sigma1.0.pdb,0.67981
pdb8gsw_A_hinge_5_sigma1.5.pdb,0.299577
pdb8gsw_A_hinge_0_sigma1.5.pdb,0.306787
pdb8gsw_A_hinge_2_sigma1.0.pdb,0.646057
pdb8gsw_A_hinge_10_sigma1.0.pdb,0.597696
pdb8gsw_A_hinge_1_sigma1.5.pdb,0.291992
pdb8gsw_A_hinge_2_sigma0.5.pdb,0.982867
pdb8gsw_A_hinge_3_sigma0.5.pdb,0.988444
pdb8gsw_A_hinge_4_sigma0.5.pdb,0.987401
pdb8gsw_A_hinge_2_sigma1.5.pdb,0.276308
pdb8gsw_A_hinge_9_sigma1.5.pdb,0.318701
pdb8gsw_A_hinge_4_sigma1.0.pdb,0.634565
pdb8gsw_A_hinge_8_sigma1.5.pdb,0.234786
pdb8gsw_A_hinge_10_sigma0.5.pdb,0.96142
pdb8gsw_A_hinge_5_sigma0.5.pdb,1.022993
pdb8gsw_A_hinge_8_sigma0.5.pdb,0.947051
pdb8gsw_A_hinge_1_sigma1.0.pdb,0.67356
pdb8gsw_A_hinge_10_sigma1.5.pdb,0.22497
pdb8gsw_A_hinge_9_sigma0.5.pdb,0.95616
pdb8oxv_A_hinge_2_sigma0.5.pdb,3.080427
pdb8oxv_A_hinge_2_sigma1.5.pdb,0.834479
pdb8oxv_A_hinge_9_sigma0.5.pdb,2.935501
pdb8oxv_A_hinge_6_sigma1.0.pdb,1.810988
pdb8oxv_A_hinge_5_sigma1.5.pdb,0.725076
pdb8oxv_A_hinge_5_sigma1.0.pdb,1.844991
pdb8oxv_A_hinge_3_sigma1.0.pdb,2.184236
pdb8oxv_A_hinge_2_sigma1.0.pdb,1.973233
pdb8oxv_A_hinge_10_sigma1.0.pdb,2.072975
pdb8oxv_A_hinge_10_sigma1.5.pdb,0.818431
pdb8oxv_A_hinge_1_sigma1.5.pdb,0.846005
pdb8oxv_A_hinge_4_sigma1.5.pdb,0.693595
pdb8oxv_A_hinge_7_sigma1.5.pdb,0.609344
pdb8oxv_A_hinge_10_sigma0.5.pdb,2.946868
pdb8oxv_A_hinge_6_sigma1.5.pdb,0.800359
pdb8oxv_A_hinge_4_sigma0.5.pdb,2.899419
pdb8oxv_A_hinge_4_sigma1.0.pdb,1.983434
pdb8oxv_A_hinge_8_sigma1.5.pdb,0.750045
pdb8oxv_A_hinge_0_sigma1.5.pdb,0.760372
pdb8oxv_A_hinge_7_sigma0.5.pdb,2.766399
pdb8oxv_A_hinge_7_sigma1.0.pdb,2.165167
pdb8oxv_A_hinge_3_sigma0.5.pdb,2.856372
pdb8oxv_A_hinge_8_sigma0.5.pdb,2.884776
pdb8oxv_A_hinge_1_sigma0.5.pdb,2.917253
pdb8oxv_A_hinge_1_sigma1.0.pdb,2.023888
pdb8oxv_A_hinge_3_sigma1.5.pdb,0.762555
pdb8oxv_A_hinge_8_sigma1.0.pdb,1.91973
pdb8oxv_A_hinge_9_sigma1.5.pdb,0.756931
pdb8oxv_A_hinge_9_sigma1.0.pdb,2.015615
pdb8oxv_A_hinge_0_sigma1.0.pdb,2.142648
pdb8oxv_A_hinge_0_sigma0.5.pdb,2.929232
pdb8oxv_A_hinge_6_sigma0.5.pdb,3.043552
pdb8oxv_A_hinge_5_sigma0.5.pdb,2.781216
pdb4dbd_A_hinge_2_sigma1.0.pdb,0.271051
pdb4dbd_A_hinge_6_sigma1.5.pdb,0.15189
pdb4dbd_A_hinge_1_sigma1.0.pdb,0.262133
pdb4dbd_A_hinge_4_sigma0.5.pdb,0.389186
pdb4dbd_A_hinge_5_sigma1.0.pdb,0.242178
pdb4dbd_A_hinge_0_sigma0.5.pdb,0.42701
pdb4dbd_A_hinge_1_sigma1.5.pdb,0.115528
pdb4dbd_A_hinge_3_sigma1.5.pdb,0.133676
pdb4dbd_A_hinge_7_sigma1.5.pdb,0.11402
pdb4dbd_A_hinge_3_sigma0.5.pdb,0.411997
pdb4dbd_A_hinge_3_sigma1.0.pdb,0.250087
pdb4dbd_A_hinge_2_sigma0.5.pdb,0.433174
pdb4dbd_A_hinge_4_sigma1.0.pdb,0.271051
pdb4dbd_A_hinge_8_sigma0.5.pdb,0.364317
pdb4dbd_A_hinge_7_sigma0.5.pdb,0.443814
pdb4dbd_A_hinge_5_sigma0.5.pdb,0.424927
pdb4dbd_A_hinge_4_sigma1.5.pdb,0.069524
pdb4dbd_A_hinge_5_sigma1.5.pdb,0.095927
pdb4dbd_A_hinge_2_sigma1.5.pdb,0.106934
pdb4dbd_A_hinge_0_sigma1.5.pdb,0.105578
pdb4dbd_A_hinge_9_sigma0.5.pdb,0.451386
pdb4dbd_A_hinge_8_sigma1.0.pdb,0.207811
pdb4dbd_A_hinge_0_sigma1.0.pdb,0.366297
pdb4dbd_A_hinge_9_sigma1.0.pdb,0.265196
pdb4dbd_A_hinge_7_sigma1.0.pdb,0.334344
pdb4dbd_A_hinge_6_sigma0.5.pdb,0.450863
pdb4dbd_A_hinge_1_sigma0.5.pdb,0.452421
pdb4dbd_A_hinge_8_sigma1.5.pdb,0.064949
pdb4dbd_A_hinge_9_sigma1.5.pdb,0.081525
pdb4dbd_A_hinge_6_sigma1.0.pdb,0.296415
pdb7or8_A_hinge_7_sigma1.0.pdb,1.218026
pdb7or8_A_hinge_2_sigma1.0.pdb,1.196975
pdb7or8_A_hinge_0_sigma1.5.pdb,0.907656
pdb7or8_A_hinge_9_sigma1.0.pdb,1.135448
pdb7or8_A_hinge_7_sigma0.5.pdb,1.34707
pdb7or8_A_hinge_9_sigma0.5.pdb,1.363614
pdb7or8_A_hinge_2_sigma1.5.pdb,0.903748
pdb7or8_A_hinge_6_sigma1.0.pdb,1.119531
pdb7or8_A_hinge_9_sigma1.5.pdb,0.657374
pdb7or8_A_hinge_1_sigma0.5.pdb,1.421738
pdb7or8_A_hinge_8_sigma1.0.pdb,1.132252
pdb7or8_A_hinge_5_sigma1.0.pdb,1.111129
pdb7or8_A_hinge_0_sigma0.5.pdb,1.435243
pdb7or8_A_hinge_5_sigma1.5.pdb,0.745409
pdb7or8_A_hinge_3_sigma1.0.pdb,1.175672
pdb7or8_A_hinge_0_sigma1.0.pdb,1.201515
pdb7or8_A_hinge_3_sigma0.5.pdb,1.429111
pdb7or8_A_hinge_6_sigma1.5.pdb,0.828021
pdb7or8_A_hinge_6_sigma0.5.pdb,1.290235
pdb7or8_A_hinge_4_sigma1.0.pdb,1.208404
pdb7or8_A_hinge_5_sigma0.5.pdb,1.339365
pdb7or8_A_hinge_1_sigma1.5.pdb,0.907516
pdb7or8_A_hinge_3_sigma1.5.pdb,0.916207
pdb7or8_A_hinge_7_sigma1.5.pdb,0.776963
pdb7or8_A_hinge_4_sigma1.5.pdb,0.791479
pdb7or8_A_hinge_8_sigma1.5.pdb,0.754442
pdb7or8_A_hinge_2_sigma0.5.pdb,1.397815
pdb7or8_A_hinge_1_sigma1.0.pdb,1.20142
pdb7or8_A_hinge_4_sigma0.5.pdb,1.250538
pdb4r2k_A_hinge_1_sigma1.0.pdb,0.492625
pdb4r2k_A_hinge_6_sigma1.5.pdb,0.248416
pdb4r2k_A_hinge_4_sigma1.5.pdb,0.237918
pdb4r2k_A_hinge_2_sigma1.0.pdb,0.504308
pdb4r2k_A_hinge_5_sigma1.0.pdb,0.48528
pdb4r2k_A_hinge_7_sigma1.5.pdb,0.244734
pdb4r2k_A_hinge_4_sigma0.5.pdb,0.658643
pdb4r2k_A_hinge_9_sigma1.5.pdb,0.237078
pdb4r2k_A_hinge_6_sigma0.5.pdb,0.651497
pdb4r2k_A_hinge_9_sigma1.0.pdb,0.496656
pdb4r2k_A_hinge_2_sigma1.5.pdb,0.20004
pdb4r2k_A_hinge_10_sigma1.0.pdb,0.449032
pdb4r2k_A_hinge_8_sigma1.5.pdb,0.200521
pdb4r2k_A_hinge_10_sigma0.5.pdb,0.64219
pdb4r2k_A_hinge_0_sigma1.0.pdb,0.500391
pdb4r2k_A_hinge_3_sigma1.0.pdb,0.462102
pdb4r2k_A_hinge_5_sigma0.5.pdb,0.681357
pdb4r2k_A_hinge_1_sigma0.5.pdb,0.655649
pdb4r2k_A_hinge_3_sigma0.5.pdb,0.771339
pdb4r2k_A_hinge_0_sigma1.5.pdb,0.255191
pdb4r2k_A_hinge_9_sigma0.5.pdb,0.646191
pdb4r2k_A_hinge_3_sigma1.5.pdb,0.279825
pdb4r2k_A_hinge_7_sigma1.0.pdb,0.471611
pdb4r2k_A_hinge_10_sigma1.5.pdb,0.27932
pdb4r2k_A_hinge_7_sigma0.5.pdb,0.663645
pdb4r2k_A_hinge_4_sigma1.0.pdb,0.492445
pdb4r2k_A_hinge_6_sigma1.0.pdb,0.494677
pdb4r2k_A_hinge_8_sigma1.0.pdb,0.453662
pdb4r2k_A_hinge_8_sigma0.5.pdb,0.651377
pdb4r2k_A_hinge_5_sigma1.5.pdb,0.229561
pdb4r2k_A_hinge_2_sigma0.5.pdb,0.724821
pdb4r2k_A_hinge_0_sigma0.5.pdb,0.759631
pdb4r2k_A_hinge_1_sigma1.5.pdb,0.280709
pdb6v71_A_hinge_5_sigma1.0.pdb,0.182238
pdb6v71_A_hinge_1_sigma1.5.pdb,0.097909
pdb6v71_A_hinge_4_sigma0.5.pdb,0.266366
pdb6v71_A_hinge_9_sigma1.0.pdb,0.185214
pdb6v71_A_hinge_7_sigma1.0.pdb,0.170301
pdb6v71_A_hinge_9_sigma0.5.pdb,0.257939
pdb6v71_A_hinge_1_sigma0.5.pdb,0.266878
pdb6v71_A_hinge_2_sigma0.5.pdb,0.249311
pdb6v71_A_hinge_0_sigma1.0.pdb,0.189154
pdb6v71_A_hinge_9_sigma1.5.pdb,0.074176
pdb6v71_A_hinge_3_sigma1.0.pdb,0.233914
pdb6v71_A_hinge_1_sigma1.0.pdb,0.223172
pdb6v71_A_hinge_4_sigma1.0.pdb,0.207124
pdb6v71_A_hinge_0_sigma0.5.pdb,0.305528
pdb6v71_A_hinge_5_sigma0.5.pdb,0.272957
pdb6v71_A_hinge_6_sigma1.0.pdb,0.182703
pdb6v71_A_hinge_8_sigma0.5.pdb,0.252353
pdb6v71_A_hinge_8_sigma1.5.pdb,0.07478
pdb6v71_A_hinge_7_sigma0.5.pdb,0.248497
pdb6v71_A_hinge_3_sigma1.5.pdb,0.066884
pdb6v71_A_hinge_4_sigma1.5.pdb,0.070437
pdb6v71_A_hinge_5_sigma1.5.pdb,0.065344
pdb6v71_A_hinge_3_sigma0.5.pdb,0.278393
pdb6v71_A_hinge_2_sigma1.5.pdb,0.06221
pdb6v71_A_hinge_7_sigma1.5.pdb,0.059641
pdb6v71_A_hinge_0_sigma1.5.pdb,0.068769
pdb6v71_A_hinge_6_sigma0.5.pdb,0.276573
pdb6v71_A_hinge_8_sigma1.0.pdb,0.182039
pdb6v71_A_hinge_2_sigma1.0.pdb,0.174276
pdb6v71_A_hinge_6_sigma1.5.pdb,0.097243
pdb5erk_A_hinge_5_sigma0.5.pdb,0.516367
pdb5erk_A_hinge_3_sigma0.5.pdb,0.531093
pdb5erk_A_hinge_2_sigma0.5.pdb,0.489367
pdb5erk_A_hinge_4_sigma0.5.pdb,0.519539
pdb5erk_A_hinge_7_sigma1.5.pdb,0.281984
pdb5erk_A_hinge_6_sigma1.5.pdb,0.281782
pdb5erk_A_hinge_1_sigma1.0.pdb,0.428289
pdb5erk_A_hinge_3_sigma1.0.pdb,0.481769
pdb5erk_A_hinge_1_sigma1.5.pdb,0.38707
pdb5erk_A_hinge_0_sigma0.5.pdb,0.529472
pdb5erk_A_hinge_7_sigma0.5.pdb,0.467897
pdb5erk_A_hinge_7_sigma1.0.pdb,0.393183
pdb5erk_A_hinge_5_sigma1.0.pdb,0.474426
pdb5erk_A_hinge_1_sigma0.5.pdb,0.515586
pdb5erk_A_hinge_6_sigma0.5.pdb,0.457312
pdb5erk_A_hinge_2_sigma1.0.pdb,0.464316
pdb5erk_A_hinge_0_sigma1.5.pdb,0.38255
pdb5erk_A_hinge_4_sigma1.5.pdb,0.29847
pdb5erk_A_hinge_2_sigma1.5.pdb,0.369239
pdb5erk_A_hinge_0_sigma1.0.pdb,0.473627
pdb5erk_A_hinge_5_sigma1.5.pdb,0.218493
pdb5erk_A_hinge_3_sigma1.5.pdb,0.326188
pdb5erk_A_hinge_6_sigma1.0.pdb,0.417908
pdb5erk_A_hinge_4_sigma1.0.pdb,0.411082
pdb7kt9_A_hinge_2_sigma1.0.pdb,0.59951
pdb7kt9_A_hinge_7_sigma0.5.pdb,0.868663
pdb7kt9_A_hinge_3_sigma0.5.pdb,0.943624
pdb7kt9_A_hinge_2_sigma1.5.pdb,0.323894
pdb7kt9_A_hinge_4_sigma0.5.pdb,0.912892
pdb7kt9_A_hinge_7_sigma1.5.pdb,0.264554
pdb7kt9_A_hinge_10_sigma1.0.pdb,0.594762
pdb7kt9_A_hinge_5_sigma1.0.pdb,0.638289
pdb7kt9_A_hinge_9_sigma0.5.pdb,0.879901
pdb7kt9_A_hinge_3_sigma1.0.pdb,0.664532
pdb7kt9_A_hinge_10_sigma1.5.pdb,0.240737
pdb7kt9_A_hinge_2_sigma0.5.pdb,0.860998
pdb7kt9_A_hinge_0_sigma1.5.pdb,0.322346
pdb7kt9_A_hinge_9_sigma1.5.pdb,0.265607
pdb7kt9_A_hinge_1_sigma1.5.pdb,0.281947
pdb7kt9_A_hinge_5_sigma1.5.pdb,0.260913
pdb7kt9_A_hinge_7_sigma1.0.pdb,0.496088
pdb7kt9_A_hinge_3_sigma1.5.pdb,0.279607
pdb7kt9_A_hinge_0_sigma1.0.pdb,0.665359
pdb7kt9_A_hinge_8_sigma1.0.pdb,0.625493
pdb7kt9_A_hinge_5_sigma0.5.pdb,0.877993
pdb7kt9_A_hinge_6_sigma1.0.pdb,0.676535
pdb7kt9_A_hinge_4_sigma1.0.pdb,0.570326
pdb7kt9_A_hinge_1_sigma1.0.pdb,0.682973
pdb7kt9_A_hinge_6_sigma0.5.pdb,0.848981
pdb7kt9_A_hinge_6_sigma1.5.pdb,0.314136
pdb7kt9_A_hinge_1_sigma0.5.pdb,0.859418
pdb7kt9_A_hinge_0_sigma0.5.pdb,0.900783
pdb7kt9_A_hinge_8_sigma0.5.pdb,0.81238
pdb7kt9_A_hinge_10_sigma0.5.pdb,0.886829
pdb7kt9_A_hinge_8_sigma1.5.pdb,0.253086
pdb7kt9_A_hinge_4_sigma1.5.pdb,0.317345
pdb7kt9_A_hinge_9_sigma1.0.pdb,0.614509
pdb6p5v_A_hinge_8_sigma1.0.pdb,1.75755
pdb6p5v_A_hinge_1_sigma0.5.pdb,2.404648
pdb6p5v_A_hinge_2_sigma1.0.pdb,1.816398
pdb6p5v_A_hinge_1_sigma1.5.pdb,0.878125
pdb6p5v_A_hinge_7_sigma0.5.pdb,2.516232
pdb6p5v_A_hinge_4_sigma1.0.pdb,1.749875
pdb6p5v_A_hinge_0_sigma0.5.pdb,2.452776
pdb6p5v_A_hinge_0_sigma1.5.pdb,1.128367
pdb6p5v_A_hinge_9_sigma0.5.pdb,2.447555
pdb6p5v_A_hinge_6_sigma0.5.pdb,2.330472
pdb6p5v_A_hinge_3_sigma1.0.pdb,1.829641
pdb6p5v_A_hinge_4_sigma0.5.pdb,2.593872
pdb6p5v_A_hinge_2_sigma1.5.pdb,0.926751
pdb6p5v_A_hinge_3_sigma1.5.pdb,1.039249
pdb6p5v_A_hinge_1_sigma1.0.pdb,1.815119
pdb6p5v_A_hinge_10_sigma1.5.pdb,0.851534
pdb6p5v_A_hinge_10_sigma0.5.pdb,2.349616
pdb6p5v_A_hinge_9_sigma1.5.pdb,0.917549
pdb6p5v_A_hinge_9_sigma1.0.pdb,1.712931
pdb6p5v_A_hinge_4_sigma1.5.pdb,0.910351
pdb6p5v_A_hinge_7_sigma1.0.pdb,1.86811
pdb6p5v_A_hinge_2_sigma0.5.pdb,2.401069
pdb6p5v_A_hinge_6_sigma1.0.pdb,1.914554
pdb6p5v_A_hinge_3_sigma0.5.pdb,2.498166
pdb6p5v_A_hinge_10_sigma1.0.pdb,1.508151
pdb6p5v_A_hinge_6_sigma1.5.pdb,0.870247
pdb6p5v_A_hinge_5_sigma1.0.pdb,1.722269
pdb6p5v_A_hinge_8_sigma0.5.pdb,2.133812
pdb6p5v_A_hinge_7_sigma1.5.pdb,0.88655
pdb6p5v_A_hinge_0_sigma1.0.pdb,1.782482
pdb6p5v_A_hinge_5_sigma1.5.pdb,0.902204
pdb6p5v_A_hinge_5_sigma0.5.pdb,2.486152
pdb6p5v_A_hinge_8_sigma1.5.pdb,0.880197
pdb5szc_A_hinge_1_sigma1.5.pdb,0.027355
pdb5szc_A_hinge_1_sigma1.0.pdb,0.031221
pdb5szc_A_hinge_1_sigma0.5.pdb,0.060995
pdb5szc_A_hinge_3_sigma0.5.pdb,0.050881
pdb5szc_A_hinge_4_sigma1.0.pdb,0.03213
pdb5szc_A_hinge_2_sigma1.5.pdb,0.010609
pdb5szc_A_hinge_2_sigma0.5.pdb,0.059294
pdb5szc_A_hinge_3_sigma1.0.pdb,0.023902
pdb5szc_A_hinge_3_sigma1.5.pdb,0.035189
pdb5szc_A_hinge_2_sigma1.0.pdb,0.025188
pdb5szc_A_hinge_4_sigma0.5.pdb,0.057772
pdb5szc_A_hinge_4_sigma1.5.pdb,0.013441
pdb5szc_A_hinge_0_sigma1.0.pdb,0.041015
pdb5szc_A_hinge_0_sigma0.5.pdb,0.071107
pdb5szc_A_hinge_0_sigma1.5.pdb,0.021229
pdb4ba8_A_hinge_2_sigma1.0.pdb,0.062791
pdb4ba8_A_hinge_3_sigma1.5.pdb,0.020736
pdb4ba8_A_hinge_0_sigma1.5.pdb,0.025153
pdb4ba8_A_hinge_1_sigma0.5.pdb,0.060107
pdb4ba8_A_hinge_0_sigma1.0.pdb,0.087147
pdb4ba8_A_hinge_0_sigma0.5.pdb,0.060334
pdb4ba8_A_hinge_2_sigma1.5.pdb,0.031149
pdb4ba8_A_hinge_1_sigma1.5.pdb,0.019774
pdb4ba8_A_hinge_3_sigma1.0.pdb,0.082572
pdb4ba8_A_hinge_2_sigma0.5.pdb,0.042379
pdb4ba8_A_hinge_1_sigma1.0.pdb,0.059871
pdb4ba8_A_hinge_3_sigma0.5.pdb,0.045092
pdb5sq4_A_hinge_2_sigma1.0.pdb,0.121396
pdb5sq4_A_hinge_4_sigma1.0.pdb,0.102713
pdb5sq4_A_hinge_0_sigma1.0.pdb,0.142599
pdb5sq4_A_hinge_2_sigma1.5.pdb,0.062277
pdb5sq4_A_hinge_1_sigma1.5.pdb,0.061625
pdb5sq4_A_hinge_5_sigma1.5.pdb,0.042179
pdb5sq4_A_hinge_2_sigma0.5.pdb,0.184213
pdb5sq4_A_hinge_3_sigma1.0.pdb,0.123304
pdb5sq4_A_hinge_4_sigma1.5.pdb,0.085571
