p_pdb,q_pdb,execution_time
1up5_A,1up5_B,0.0107790008
5k8q_A,5k7l_B,0.00839599967
5k8q_A,6hr1_B,0.10196638107299805
5k8q_A,6sz5_A,0.0105969999
5sy1_C,2bbn_A,0.0138270017
5sy1_C,3gn4_B,0.16280484199523926
5sy1_C,3wfn_D,0.0107180011
5sy1_C,4anj_B,0.12666630744934082
5sy1_C,4cln_A,0.00637799874
5sy1_C,4ehq_A,0.00968400016
5sy1_C,4zlk_B,0.08575916290283203
5sy1_C,3dve_A,0.21680307388305664
5k8q_A,6feg_B,0.0158099979
5k8q_A,6uzz_H,0.13086199760437012
5k8q_A,6uzz_D,0.12095355987548828
5k8q_A,5vms_B,0.0079020001
5k8q_A,4umo_C,0.010524001
5k8q_A,6b8q_D,0.00800500065
5k8q_A,1niw_A,0.010148
5k8q_A,1xfx_O,0.0103909988
5k8q_A,1xfz_O,0.0102810003
6o20_F,2fot_A,0.13324308395385742
5k8q_A,2kdu_A,0.0184279997
5k8q_A,2kne_A,0.0160539988
5k8q_A,2x0g_B,0.00994599797
5k8q_A,2ygg_B,0.13398504257202148
5k8q_A,3ewt_A,0.09185457229614258
5k8q_A,3sui_A,0.16797137260437012
5k8q_A,4hex_B,0.010298999
5k8q_A,6b8l_D,0.0109879989
5k8q_A,6b8q_H,0.00720099919
5k8q_A,6uzz_B,0.1591198444366455
5sy1_C,3hr4_B,0.17526817321777344
5k8q_A,3gof_A,0.11877322196960449
5k8q_A,6cnn_E,0.14641666412353516
5k8q_A,6cno_E,0.1303577423095703
5sy1_C,2hqw_A,0.14809465408325195
5sy1_C,4m1l_A,0.11680984497070312
5sy1_C,3hr4_D,0.15892767906188965
5sy1_C,3g43_C,0.00646500103
3dvm_A,3bya_A,0.1382005214691162
3dvm_A,2wel_D,0.14627361297607422
2o5g_A,5k8q_A,0.1175239086151123
3dvm_A,4ehq_A,0.13398218154907227
6y4o_A,5k8q_A,0.015699001
2l53_A,4dck_B,0.1628429889678955
4q5u_A,5k8q_A,0.1508939266204834
5k8q_A,6mue_A,0.00990699977
1cll_A,1cdl_A,0.00839799829
2o60_A,1k90_E,0.010786999
1cll_A,1cm1_A,0.00554899871
1cll_A,1qiw_A,0.00998900086
1cll_A,1qiv_A,0.14890027046203613
1cll_A,1xa5_A,0.0096500013
1cll_A,3g43_D,0.0120329987
1cll_A,2dfs_G,0.11135697364807129
1cll_A,3gn4_D,0.13545489311218262
1cll_A,3ewv_A,0.00544199906
1cll_A,3ewt_A,0.0102999993
1cll_A,3dvk_A,0.00680200011
1cll_A,3dve_A,0.00826499984
1cll_A,2wel_D,0.010267999
1cll_A,2ix7_A,0.0110830013
1cll_A,2hqw_A,0.00997900032
1cll_A,2fot_A,0.1448824405670166
1cll_A,2f3y_A,0.0104740001
1cll_A,2dfs_E,0.14345264434814453
1cll_A,2dfs_B,0.08910799026489258
1cll_A,2bki_B,0.16063880920410156
1cll_A,2bkh_B,0.11114001274108887
1cll_A,2be6_A,0.0100559983
1cll_A,1niw_A,0.17827534675598145
1cll_A,1mxe_B,0.00604500063
1cll_A,1a29_,0.09213638305664062
1cll_A,1xfu_O,0.00998200104
1cll_A,1g4y_R,0.0103799999
1cll_A,3g43_C,0.00800000131
1cll_A,3hr4_B,0.09851455688476562
1cll_A,3gn4_B,0.0105130002
1cll_A,3g43_B,0.00998899899
1cll_A,3dvm_A,0.00759200007
1cll_A,2vay_A,0.010594001
1cll_A,2vas_B,0.00838700123
1cll_A,2o60_A,0.0107470006
1cll_A,2ix7_B,0.0104999989
1cll_A,2dfs_F,0.19140911102294922
1cll_A,2dfs_D,0.2072145938873291
1cll_A,2dfs_C,0.13907480239868164
1cll_A,2bcx_A,0.00568199903
1cll_A,1yr5_A,0.0115269981
1cll_A,1wrz_A,0.1160440444946289
1cll_A,1qtx_A,0.0109610017
1cll_A,1iwq_A,0.18349289894104004
1cll_A,1iq5_A,0.00550500117
1cll_A,1cdm_A,0.14185118675231934
5k8q_A,5sy1_D,0.10696053504943848
1cm1_A,1g4y_R,0.12504315376281738
1mxe_A,1ooj_A,0.0101089999
1y6w_A,1wrz_A,0.010391999
1ooj_A,1qx5_B,0.0113290008
1ooj_A,1qx5_T,0.00984300114
3i79_A,3hx4_A,0.0717550069
3i79_A,3n51_A,0.24004602432250977
3i79_A,3i7c_A,0.0688509941
2f2o_A,1up5_A,0.11821293830871582
2f2o_B,1up5_A,0.2228846549987793
1xfv_A,1k90_A,0.21636390686035156
1k8t_A,1k93_A,0.22281956672668457
1k8t_A,1k90_A,0.23920202255249023
1k8t_A,1k93_C,0.2106027603149414
1k8t_A,1k93_B,0.1889641284942627
1cll_,1cdl_A,0.06894111633300781
1cdl_A,1exr_A,0.0109200012
1cdl_A,2f2o_A,0.00743199885
1cdl_A,1cdm_A,0.2891559600830078
3lst_B,3lst_A,0.0339210033
2g8j_A,1tl9_A,0.2370297908782959
1u5i_A,2ary_A,0.16751503944396973
2p0r_A,1ziv_A,0.13713574409484863
1ziv_A,2ary_A,0.0387319997
1bx6_,1fot_A,0.13852620124816895
1cdk_A,1ctp_E,0.14957451820373535
1stc_E,1cdk_A,0.23762798309326172
1bkx_A,1ctp_E,0.0378709957
1ctp_E,2cpk_E,0.16581273078918457
1j3h_B,1bkx_A,0.17845535278320312
1j3h_B,1atp_E,0.1585700511932373
1rdq_E,1j3h_A,0.16556882858276367
1j3h_A,4dh3_A,0.0381529965
1u7e_A,1j3h_A,0.13295221328735352
1j3h_A,1cdk_A,0.0485699996
1j3h_A,1bkx_A,0.16771650314331055
1j3h_A,1l3r_E,0.1404573917388916
1atp_E,2qvs_E,0.18823695182800293
1atp_E,1cmk_E,0.0487440042
1atp_E,1ctp_E,0.1641073226928711
1atp_E,1j3h_A,0.0444070026
1rgs_A,2qcs_B,0.22349238395690918
2qcs_B,1rgs_A,0.17471647262573242
3l61_A,3l63_A,0.2600433826446533
5xra_A,5tgz_A,0.0605149977
5u09_A,7fee_A,0.20524311065673828
3ojl_A,3ojl_B,0.0470219962
3ojo_A,3ojo_B,0.34189820289611816
1ihm_A,1ihm_C,0.0490900017
1ihm_B,1ihm_C,0.19679880142211914
1ihm_A,1ihm_B,0.17214298248291016
1e6j_P,3h47_A,0.0212430004
3w1v_A,3vvc_A,0.2125089168548584
4jz7_C,4jz9_C,0.3542606830596924
4jz7_D,4jz9_D,0.018163003
1bxr_A,1a9x_A,0.46982717514038086
1a9x_A,1bxr_C,0.42611145973205566
1bxr_A,1a9x_C,0.49399447441101074
1bxr_A,1c30_A,0.39083027839660645
1bxr_A,1c30_C,0.418107271194458
4kp8_A,4ht2_B,0.13277435302734375
4gl1_X,4lp7_B,0.0243080035
1oao_C,1oao_D,0.315030574798584
1mjg_A,1suf_A,0.29784464836120605
1qz3_A,1u4n_A,0.15859103202819824
1k9a_C,1k9a_A,0.0495250002
8h4z_A,8h52_A,0.0523359999
1tw2_A,1tw2_B,0.0443620011
1tw3_A,1tw3_B,0.0373760015
5jr3_A,5jr3_C,0.24601149559020996
5jr3_B,5jr3_C,0.17217588424682617
1jam_A,1lp4_A,0.040451996
1jam_A,2oxy_A,0.0340570025
1jam_A,1zoh_A,0.14905643463134766
3fwe_A,1g6n_A,0.1887190341949463
2wc2_A,1j59_A,0.035730999
1g6n_A,1g6n_B,0.00850700028
1g6n_A,1hw5_A,0.0154109988
1i6x_B,1zrd_B,0.00825999863
1g6n_B,1hw5_B,0.14211034774780273
2nqd_B,2h7w_A,0.09253072738647461
1glo_A,1al7_,0.12650322914123535
1glo_A,1al7_,0.1186065673828125
1hng_A,1cdc_A,0.1281871795654297
1hnf_,1hng_A,0.11916613578796387
1ygr_A,1ygr_B,0.2851285934448242
1lgp_A,1lgq_A,0.00519100018
3wqu_C,3wqu_D,0.0658169985
3wqt_A,3wqt_D,0.0476249978
3wt0_A,3wt0_B,0.0163509957
1e4f_T,1e4g_T,0.19813036918640137
3wt0_A,3wt0_D,0.20040202140808105
3wt0_A,3wt0_C,0.21257352828979492
3wqt_A,3wqt_B,0.17521882057189941
4a2a_A,4a2a_B,0.1814122200012207
2cea_F,2cea_D,0.0557880029
2cea_C,2cea_D,0.0705190003
3kds_E,2ce7_B,0.0615749992
3voa_A,1w5a_A,0.1699507236480713
5mn5_A,5mn4_A,0.20636582374572754
3voa_A,3wgk_A,0.1146998405456543
5mn4_A,5mn8_A,0.1435859203338623
5h5g_A,5h5g_B,0.0345750004
5h5g_A,5zue_A,0.0749419928
3voa_A,3vpa_C,0.0311970003
5h5g_B,3voa_A,0.18802332878112793
3voa_A,2rhl_A,0.15696978569030762
5h5g_A,2rhl_B,0.0409139991
3voa_A,2vxy_A,0.12827396392822266
5h5i_A,5h5h_A,0.0191349983
6umk_A,5h5h_A,0.13978958129882812
3voa_A,3vo9_A,0.0292390008
3wgm_A,3wgl_A,0.14346098899841309
3voa_A,3wgl_A,0.10303640365600586
1pxn_A,1aq1_,0.15160155296325684
1vyw_A,1aq1_,0.15751171112060547
2exm_A,1aq1_,0.08769869804382324
1fq1_B,1jsu_A,0.0301970001
2b54_A,1fq1_B,0.10740947723388672
1fq1_B,1b39_A,0.0306849983
2exm_A,1fq1_B,0.11597847938537598
2exm_A,1qmz_A,0.12267351150512695
2bts_A,1pf8_A,0.0380309969
2b54_A,1qmz_A,0.1419675350189209
5nz7_A,5nz8_A,0.3611903190612793
4ku7_A,4ku8_A,0.1187295913696289
5nro_A,2kho_A,0.2718656063079834
1dkg_D,3hsc_A,0.1802992820739746
2kho_A,4b9q_A,0.25199174880981445
2ioq_B,2cg9_B,0.18354582786560059
1kx8_A,1n8v_B,0.09885311126708984
1i58_A,1b3q_A,0.10000276565551758
1bc5_A,1af7_A,0.12170815467834473
4mbs_A,4mbs_B,0.0443069972
6aky_A,5uiw_A,0.0353059992
6aky_A,6gpx_A,0.21438360214233398
4mbs_A,6aky_A,0.16148018836975098
1kel_L,1axt_L,0.00937200151
1kel_L,1l7i_L,0.12059903144836426
1kel_L,1yec_L,0.00962599926
3b8s_B,3b9d_A,0.0239379965
1ehn_A,1ffr_A,0.11895299
1ctn_A,3ars_A,0.20483946800231934
1eib_A,1k9t_A,0.135925993
1e15_A,1h0i_A,0.15674328804016113
1zty_A,1zu0_A,0.0227099992
1zty_A,4gfr_A,0.0401590019
2q2u_A,1p8l_A,0.18309402465820312
1fvi_A,2q2t_A,0.024753999
2q2t_A,1p8l_A,0.14707303047180176
5tqq_A,6qvd_A,0.24574017524719238
1k0n_A,1rk4_A,0.0212669987
1k0n_A,1rk4_B,0.154310941696167
1qxo_A,1qxo_B,0.1369023323059082
1gxj_B,1gxl_B,0.12486863136291504
1gxj_A,1gxl_A,0.14603495597839355
5a1s_A,5a1s_B,0.0348090008
1cts_A,2cts_A,0.0371889994
1iom_A,1ixe_B,0.17593955993652344
1iom_A,1ixe_A,0.0214640014
5csc_A,6csc_B,0.18829941749572754
5csc_A,2csc_,0.13532590866088867
5csc_A,1csr_,0.15388274192810059
5csc_A,1csh_,0.13692188262939453
6cts_,5csc_A,0.1557917594909668
1cts_,1al6_,0.0964348316192627
1cts_,1csh_,0.08419442176818848
1cts_,4cts_A,0.1142113208770752
5csc_A,1al6_,0.08504772186279297
5csc_A,1csi_,0.11793398857116699
5csc_A,1amz_,0.10676360130310059
1jnk_A,1uki_A,0.15218520164489746
2hf7_A,1rmt_D,0.12053370475769043
3hla_A,1ddh_A,0.0171149988
4in2_A,4inq_A,0.1495668888092041
1qvr_B,1qvr_C,0.0474020019
1qvr_A,1qvr_B,0.404097974
1qvr_A,1qvr_C,0.0316099972
7ds0_A,7ds1_A,0.12488436698913574
2yk4_A,2yk5_A,0.1823265552520752
2yk5_A,2yk7_A,0.0436020009
2r7e_A,6mf2_A,0.3307938575744629
3cdz_B,3j2q_B,0.0264129974
6to4_D,6toe_A,0.0292509999
1jch_A,2b5u_A,0.2236034870147705
2a73_B,2i07_B,0.1571333408355713
2a73_B,2b39_A,0.17548012733459473
2i07_B,2hr0_B,0.26161694526672363
5fo7_B,2wii_B,0.5266177654266357
3cu7_A,3prx_A,0.25810766220092773
1g40_A,1rid_A,0.0207640007
1g44_A,1rid_A,0.0772407054901123
1h03_P,1ok3_A,0.00905999914
2ok5_A,3hrz_D,0.2655448913574219
5oqp_A,5oqq_A,1.5090272426605225
4d18_B,4d18_J,0.0117999986
4d10_B,4d10_J,0.0221219957
4d18_D,4d10_D,0.0160680041
4d18_D,4d18_L,0.0248600021
4d18_G,4d10_G,0.00918399543
1jk9_B,1qup_A,0.0223990008
1jk9_D,1qup_B,0.07126283645629883
1jk9_B,1qup_B,0.1682415008544922
1we3_A,1we3_B,0.0204179995
2crk_A,1u6r_B,0.13808393478393555
3dre_B,3b6r_A,0.17038750648498535
3dre_B,3b6r_B,0.17789673805236816
3dre_B,3drb_A,0.16220355033874512
1i0e_C,1u6r_B,0.260084867477417
1u6r_B,1u6r_A,0.0366619974
1vrp_B,2crk_A,0.12182307243347168
1u6r_A,1m15_A,0.1568899154663086
4crx_A,1crx_A,0.0315270014
4crx_B,1crx_A,0.1697521209716797
4qdl_A,1xcb_A,0.1240243911743164
4cmp_A,4zt0_A,0.27838683128356934
4cmp_A,4oo8_A,0.25841641426086426
6o0y_A,6o0z_A,0.21622920036315918
5f9r_B,7s4u_A,0.45734453201293945
4un3_B,5f9r_B,0.23104143142700195
3odu_A,3oe0_A,0.0739779919
1l5b_B,3ezm_A,0.00406000018
3ezm_A,1m5j_A,0.00419299863
1l5b_A,3ezm_A,0.00395599939
1u12_A,1vp6_A,0.14977097511291504
1u12_B,1vp6_C,0.09798884391784668
1f5q_A,1ckp_A,0.16478395462036133
1f5q_C,1ckp_A,0.0319299996
1fin_A,3pxr_A,0.1863999366760254
1fin_A,1hck_A,0.2309255599975586
1fin_A,1hcl_,0.17760968208312988
1dm2_A,1qmz_A,0.0331859998
1jst_A,1hck_A,0.1494433879852295
4au8_A,3o0g_A,0.0407190025
1aq1_,1qmz_A,0.22136950492858887
1aq1_,1jsu_A,0.06473183631896973
5kkw_A,5wjp_A,0.0144420005
3kbr_A,5hpq_A,0.20738506317138672
3gwf_A,3gwd_A,0.20064067840576172
1ihg_A,1iip_A,0.0153190009
1kp9_A,1kph_C,0.23312067985534668
1kp9_A,1kpi_A,0.025851002
1kp9_A,1l1e_A,0.19323039054870605
4coo_A,4pcu_A,0.065496996
4pcu_A,4pcu_B,0.0790490061
1cew_I,1g96_A,0.15986156463623047
5w81_A,5uar_A,0.42080092430114746
2fem_A,2feo_A,0.0917353630065918
2e74_D,2e76_D,0.09226012229919434
4ogq_D,4h13_D,0.2089371681213379
1qks_A,1h9x_A,0.3857996463775635
1bu7_A,1jpz_B,0.21629810333251953
1bu7_A,1jpz_A,0.1353309154510498
1po5_A,2bdm_A,0.26416707038879395
1po5_A,1n6b_A,0.0939280093
1suo_A,1po5_A,0.0696129948
3tbg_A,3tbg_B,0.2236957550048828
1k2o_A,2frz_A,0.21687674522399902
1akd_A,3l61_A,0.051270999
2cpp_A,4jx1_A,0.0518379994
2cpp_A,1rf9_A,0.27184462547302246
2dc3_B,1ut0_B,0.12438225746154785
1k6w_A,1k70_A,0.0269730017
6cm4_A,7jvr_R,0.0283419974
1wmb_A,2ztl_A,0.0117680002
2ztv_A,2ztl_B,0.20315265655517578
1ygy_A,1ygy_B,0.0331420004
1ygy_A,2g76_A,0.15023374557495117
1psd_A,1psd_B,0.026569996
1psd_A,1sc6_A,0.22802233695983887
4nfy_A,4njm_A,0.21338415145874023
2yzg_B,2zdq_A,0.17048883438110352
1ehi_A,1ehi_B,0.0465439968
1gub_A,1rpj_A,0.0128600001
2hye_A,5hxb_B,0.24627089500427246
2o1c_D,2o1c_A,0.14403200149536133
1k1s_A,1jx4_A,0.1927487850189209
1k1q_A,1s0o_A,0.21834516525268555
1k1s_A,1s0o_B,0.20033884048461914
1k1q_A,3bq1_A,0.2204139232635498
1k1q_A,3bq2_A,0.0354010016
1k1q_A,1k1s_A,0.19019174575805664
1k1q_B,3bq2_A,0.0224829987
1k1q_A,1s0o_B,0.2172563076019287
1k1q_B,3bq1_A,0.1996440887451172
1k1q_B,3bq0_A,0.0215939991
1k1q_A,3bq0_A,0.15708708763122559
1k1s_A,3bq0_A,0.0335809998
1k1q_A,1k1q_B,0.2268812656402588
1k1s_A,3bq2_A,0.033393003
1k1q_A,2rdi_A,0.0379109979
1k1q_A,1n48_A,0.17554068565368652
1jks_A,1jkt_A,0.20662760734558105
1wvw_A,1wvy_A,0.17772746086120605
5d9t_A,5lol_A,0.0157299992
2vbc_A,2wv9_A,0.2625303268432617
2whx_A,5yvu_B,0.19759297370910645
2vbc_A,2whx_A,0.2015223503112793
2whx_A,2wv9_A,0.20033049583435059
2vbc_A,5yvu_B,0.22251033782958984
1dek_A,1dek_B,0.1935734748840332
2ec5_A,2ebf_X,0.130562991
2qw1_A,2fw0_A,0.0293070022
2fw0_A,2gbp_A,0.0397830009
2hph_A,2fw0_A,0.0430769995
2gbp_,3gbp_,0.1112978458404541
2gbp_,2fw0_A,0.08921670913696289
1hkb_A,1hkc_A,0.103645995
1cza_N,1bg3_B,0.21643829345703125
1hkb_A,1cza_N,0.0879179984
1cza_N,1bg3_A,0.25000715255737305
1cza_N,1hkc_A,0.0741330013
1dc6_B,1gad_O,0.0456569977
1gad_P,1gad_O,0.0394420028
1crw_G,1dss_G,0.046269998
2gd1_O,1nq5_A,0.0221829973
1gd1_O,2gd1_O,0.0238890015
2gd1_O,1npt_O,0.026006002
1nq5_A,2gd1_R,0.0332539976
2gd1_O,1gd1_P,0.0248380005
1gd1_P,2gd1_P,0.0374080017
3v6p_A,4gg4_A,0.16936731338500977
3wb9_A,3wbf_A,0.0202929992
2q9j_A,1gqz_A,0.12073445320129395
2gkj_A,1gqz_A,0.0133600011
2q9j_A,2gke_A,0.19762420654296875
2q9h_A,2gke_A,0.0127290003
2q9h_A,2q9j_A,0.18749523162841797
2q9j_A,2gkj_A,0.13815546035766602
1gqz_A,2gke_A,0.0132080019
2otn_A,2otn_B,0.24342632293701172
3dap_A,1dap_B,0.0155000016
2ffl_A,2ffl_C,0.38666248321533203
2wb4_B,1w25_B,0.0652329996
2wb4_B,1w25_A,0.0641380027
7emy_A,7en2_A,0.17554855346679688
7emy_A,7en1_A,0.18128371238708496
3qy9_B,3qy9_D,0.0100929998
5z2d_A,5z2f_A,0.15664958953857422
1vm6_A,1vm6_C,0.0186930001
5z2d_A,5zdf_A,0.23182463645935059
1arz_A,1arz_B,0.10422873497009277
3qy9_A,3qy9_B,0.10925483703613281
3ijp_A,3ijp_B,0.013282001
1yl7_A,1yl5_A,0.16954708099365234
3m5v_B,3ler_B,0.16641759872436523
3m5v_B,3ler_C,0.1527724266052246
3m5v_B,3ler_A,0.18210959434509277
3ler_B,3m5v_C,0.13409733772277832
3m5v_D,3ler_B,0.1757359504699707
3m5v_D,3ler_A,0.16051411628723145
3m5v_A,3ler_B,0.14920663833618164
3m5v_B,3ler_D,0.19042754173278809
3c1t_D,2c29_F,0.2302532196044922
3c1t_B,2c29_D,0.1826460361480713
3c1t_D,2c29_D,0.17061924934387207
3c1t_C,2c29_F,0.14909100532531738
4dfr_A,5dfr_A,0.1170203685760498
4dfr_A,5dfr_,0.09766554832458496
1dpe_A,1dpp_A,0.0220280029
1dpp_A,1dpe_,0.14589929580688477
3fvy_A,3t6b_A,0.39731621742248535
3fvy_A,5egy_A,0.23146343231201172
3fvy_A,3t6j_A,0.3477048873901367
1tox_A,4ow6_A,0.24240422248840332
1sgk_A,1f0l_A,0.0713950023
1bi1_,1bi2_B,0.16121840476989746
1bi2_A,1bi2_B,0.14448094367980957
6bu5_A,6c3i_A,0.17821979522705078
1j49_A,1j49_B,0.0158389993
5z21_A,6abi_A,0.19906187057495117
1j4a_A,1j4a_B,0.0327220038
1j4a_A,1j4a_D,0.0299259983
1j49_A,1j4a_A,0.28278112411499023
1j4a_A,1j49_B,0.19955873489379883
1j49_A,1j4a_B,0.20967721939086914
6abj_B,5z20_D,0.22440791130065918
1omp_A,1anf_A,0.0249940008
1omp_A,1anf_,0.13470959663391113
1omp_A,4mbp_A,0.019692
1anf_A,1jw4_A,0.0187429972
1anf_A,1peb_A,0.0714859962
1anf_A,1jw5_A,0.0231660046
1omp_A,1dmb_A,0.0548330024
1omp_A,3mbp_A,0.0202119984
1omp_,4mbp_,0.1839122772216797
1anf_,1lls_A,0.09395742416381836
3mbp_,1lls_A,0.18109941482543945
1omp_,3mbp_,0.15647244453430176
1omp_,1anf_,0.0940248966217041
2w2l_A,2w2l_D,0.0272119977
2w2l_C,2w2l_D,0.22359800338745117
2w2l_B,2w2l_D,0.17151904106140137
2w2l_A,2w2l_C,0.12228822708129883
2w2l_A,2w2l_B,0.12112760543823242
2w2l_B,2w2l_C,0.021187
2w2k_A,2w2k_B,0.0186219998
2w2k_A,2w2l_C,0.0178389996
2w2k_A,2w2l_B,0.0456009991
2w2k_A,2w2l_D,0.13518834114074707
4yah_X,6cvl_E,0.22606706619262695
1jej_A,1qkj_A,0.0206109993
1jej_A,1jix_A,0.0226339996
1jej_A,1jg6_A,0.0194659978
2q6t_A,2q6t_B,0.056427002
4a11_A,5hxb_Y,0.1969585418701172
3ei3_A,2hye_A,0.25309109687805176
6dsz_B,5hxb_B,0.24262046813964844
5hxb_B,3i8c_A,0.24643445014953613
4a11_A,6dsz_A,0.664168119430542
1s0v_A,1cez_A,0.3011744022369385
1i6v_C,1iw7_M,0.22928380966186523
2a6h_A,1iw7_L,0.0105569996
1iw7_M,1iw7_C,0.515271008
2a69_N,2be5_D,0.675118983
1i3q_B,1i6h_B,0.1409902572631836
1i50_B,1i6h_B,0.19826745986938477
1i50_B,1wcm_B,0.16998720169067383
1i3q_B,1k83_B,0.1659407615661621
1i3q_B,1i50_B,0.19292926788330078
1i50_A,1i6h_A,0.17248010635375977
1i3q_A,1y1w_A,0.22164082527160645
1i6h_A,1k83_A,0.1738758087158203
1i3q_A,1i50_A,0.256748021
1i3q_A,1wcm_A,0.18456649780273438
1i50_A,1wcm_A,0.2192389965057373
1i50_A,1y1w_A,0.2242145538330078
1k83_A,1i3q_A,0.18440890312194824
1i50_A,2nvq_A,0.23270416259765625
1i3q_A,1i6h_A,0.2515261173248291
3dsc_A,3dsd_A,0.037926998
3qks_A,3qkt_A,0.0147799999
3qks_B,3qkt_A,0.18396615982055664
1ei1_A,1kij_A,0.2008976936340332
1e0j_A,1e0j_B,0.12512540817260742
2is4_A,2is2_A,0.2698783874511719
2is6_A,3lfu_A,0.31627345085144043
1rif_A,1rif_B,0.0206089988
3agz_A,3agz_B,0.10908913612365723
1dkx_A,1dky_A,0.00913400203
1dky_A,1dkz_A,0.0104179978
6wbo_A,3rr5_A,0.256206750869751
6wbo_A,3gde_A,0.2954423427581787
6wbo_A,2cfm_A,0.2314612865447998
1dgs_A,1dgs_B,0.11792101
1v9p_A,1v9p_B,0.135096014
2owo_A,1zau_A,0.0447550043
6wbo_A,4eq5_A,0.19498014450073242
3sgi_A,1zau_A,0.014148999
1x9z_A,1x9z_B,0.16361331939697266
1fw6_A,1nne_B,0.46405744552612305
1nne_A,1nne_B,0.37454891204833984
1e3m_A,1w7a_B,0.23096609115600586
1fw6_A,1fw6_B,0.3107106685638428
1e3m_A,1e3m_B,0.23499321937561035
1ih7_A,1ig9_A,0.132829994
1waf_B,1ig9_A,0.289517015
1bpx_A,2fmp_A,0.0387379974
1bpx_A,1bpy_A,0.0367359966
1bpd_A,2bpg_B,0.0121160001
1bpd_A,2bpg_A,0.0267589986
2fmq_A,9ici_A,0.0450699963
2bpg_A,1bpd_,0.09311056137084961
6wjv_A,4m8o_A,0.234205961227417
1jih_A,3mfi_A,0.22055459022521973
1jih_A,2r8k_A,0.20434021949768066
1jih_A,1jih_B,0.1638813018798828
1jih_A,2r8j_A,0.20869684219360352
1jih_A,3mfh_A,0.112999007
1l3s_A,3hp6_A,0.30515241622924805
1xwl_,1lv5_B,0.10493874549865723
3hp6_A,1lv5_A,0.2765185832977295
1l3s_A,1lv5_A,0.0368470028
1l3u_A,1lv5_A,0.0364609994
2hpi_A,3e0d_A,0.5650746822357178
1njg_B,1njf_A,0.0190389976
1njg_A,1njf_A,0.05707550048828125
3pw5_A,4rzr_A,0.1389176845550537
4jv1_A,4rzr_A,0.0184150003
3khg_A,2rdi_A,0.0395219997
3bq1_A,1k1s_A,0.16852116584777832
3bq1_A,2agq_A,0.0444030017
2va3_A,2rdi_A,0.17651987075805664
4gc7_A,4rzr_A,0.0376560017
2ago_A,2agq_A,0.0450489968
2ago_A,2agp_A,0.0495359972
3pw4_A,4rzr_A,0.21227717399597168
4rzr_A,3pr5_B,0.0183940008
3rbe_A,4rzr_A,0.0393629968
4rzr_A,2r8h_A,0.0200059973
3gii_A,2rdi_A,0.0417040028
3gij_A,4rzr_A,0.0399139971
3pw2_A,4rzr_A,0.14925312995910645
4rzr_A,3rb4_A,0.0361950025
3rbd_A,4rzr_A,0.0383670032
3gim_A,4rzr_A,0.0378330015
4qwb_A,4rzr_A,0.020006001
4rzr_A,2ago_A,0.0252319984
4qw9_A,4rzr_A,0.0235479958
3qz7_A,2rdi_A,0.0910429955
3qz7_A,4rzr_A,0.0254280008
4rzr_A,1n56_A,0.0189529993
2agp_A,4rzr_A,0.0196060017
4rzr_A,3pw7_A,0.2321300506591797
3pvx_A,4rzr_A,0.0419280007
3m9n_B,4rzr_A,0.0171610005
3m9n_B,2rdi_A,0.16615509986877441
2ia6_B,2rdi_A,0.0463210009
1n48_A,4rzr_A,0.0190859996
1n48_A,2rdi_A,0.0468499996
2ia6_A,4rzr_D,0.0143279992
2ia6_B,4rzr_D,0.0142870024
2ia6_B,4rzr_A,0.0173749998
3pr4_A,4rzr_A,0.0172609985
3pw0_A,4rzr_A,0.0276560001
4rzr_A,3rb3_A,0.0384879969
4f4w_A,2rdi_A,0.32459044456481934
2agq_A,2rdi_A,0.0387200005
3rax_A,4rzr_A,0.0303879976
4rzr_A,4qwd_A,0.0308140032
3m9m_B,2rdi_A,0.0457549989
4rzr_A,4g3i_A,0.18520402908325195
4rzr_A,4qwa_A,0.023982998
4rzr_A,2agq_A,0.026769001
4rzr_A,2ia6_A,0.0165230036
2agp_A,2rdi_A,0.235595703125
4rzr_A,3qz8_A,0.0238859989
3bq1_A,3qz8_A,0.0958409905
2ibk_A,4rzr_A,0.0222770013
3m9m_B,4rzr_A,0.0199790001
4rzr_A,2asd_A,0.0250620022
1s97_A,4rzr_A,0.0158139989
1s97_A,2rdi_A,0.0394049957
3m9o_B,2rdi_A,0.0453819968
3v6j_A,4rzr_A,0.1710035800933838
4rzr_A,2rdi_A,0.1701037883758545
4ruc_A,4rzr_A,0.0384799987
3m9o_B,4rzr_A,0.0179390013
2ibk_A,2rdi_A,0.16179704666137695
3v6h_B,2rdi_A,0.0406970009
2agp_B,2rdi_A,0.0459029973
4f50_A,1k1s_A,0.1448228359222412
2bqr_A,4rzr_A,0.0267239958
4f50_A,3bq2_A,0.21275973320007324
2asj_B,2rdi_A,0.0450570025
4fbt_A,4rzr_A,0.0310380012
2r8g_A,2rdi_A,0.0396689996
2imw_P,2rdi_A,0.0400070027
4rzr_A,7kle_A,0.0230940022
2r8i_A,2rdi_A,0.1630570888519287
4nlg_A,2rdi_A,0.0501019992
3qz7_A,3bq1_A,0.108186007
2agq_A,3bq2_A,0.21020102500915527
3bq1_A,4nlg_A,0.0152209997
3bq1_A,4f50_A,0.2586350440979004
3gik_A,2rdi_A,0.0411389992
2r8h_A,2rdi_A,0.0400900021
4juz_A,4rzr_A,0.0264930017
4rzr_A,1s9f_A,0.0259749964
2asd_A,2asj_A,0.0354450047
2asj_A,2rdi_A,0.0568769984
