p_pdb,q_pdb,execution_time
1f3j_B,1es0_B,0.19721
1mi5_A,1mi5_D,0.358369
1cz7_C,1n6m_B,0.722179
1cw3_H,1nzw_B,1.888384
1zum_A,1cw3_H,1.749058
1cw3_A,1zum_A,1.780925
2v1t_A,2v1s_A,0.084279
3hv7_A,3iw5_A,0.868995
3py3_A,1cm8_A,0.905495
3lfb_A,3gcp_A,0.892277
3lfb_A,3iw5_A,0.891417
2y8o_A,1p38_A,
3hl7_A,4e5b_A,0.838223
3elj_A,1ukh_A,0.802058
1wfc_A,3e93_A,0.944217
1kmz_A,1kll_A,0.090048
2onk_A,2onk_B,0.602511
1h9k_A,1h9m_A,0.217728
1mdt_A,1ddt_A,2.275369
1mdt_A,1ddt_,
1u7f_A,1mjs_A,0.217038
1ckm_A,1ckm_B,0.987582
1ckm_A,1ckn_B,0.977199
1cko_A,1ckm_B,0.959027
1st0_B,1st0_A,0.673068
3nm4_A,3nm5_A,0.363694
1nc1_A,1jys_B,0.395958
1jys_A,1nc3_A,0.462867
1bqs_A,1gsm_A,0.519596
1qxp_A,2ary_A,1.594227
5o66_F,5v5s_F,0.8723
5o66_G,5v5s_G,0.896471
7a6e_A,6ujw_A,25.159058
1vf7_M,1t5e_H,0.345729
2v4n_A,4gad_B,0.432872
2v4n_A,4gad_A,0.424274
5h3r_A,3vod_A,0.227991
2azo_A,2azo_B,0.329232
1b63_A,1bkn_A,0.609579
1r2y_A,1r2z_A,0.545633
6jky_A,5suj_A,1.076382
2in4_A,1hrm_A,0.732393
1fmw_A,1mnd_A,4.086484
1vom_A,2aka_A,4.955112
1br2_A,1br1_A,4.59692
1br1_D,1br1_F,0.247896
1br1_E,1br1_G,5.443074
1br2_C,1br1_C,4.643973
1vom_A,1mmg_A,4.826492
1br1_C,1br1_E,5.37328
1br1_F,1br1_H,0.210209
1br4_H,1br1_F,0.209115
1br1_B,1y6w_A,0.214495
1mma_,1vom_,
1fmw_A,1vom_A,4.835867
1br2_A,1br4_A,4.587479
1br1_B,1br1_D,0.245177
1br1_A,1br1_C,5.271717
1mma_A,1vom_A,4.578274
2aka_A,1fmw_A,5.149837
1kk8_C,1kk7_A,1.000552
1dfl_A,2os8_A,5.559388
1b7t_A,1dfk_A,4.835194
1dfl_A,1sr6_A,5.651507
1b7t_A,1vom_,
1dfl_A,1kk7_A,5.581159
1dfk_A,1dfl_A,5.087461
3i5h_A,3i5f_A,6.043832
1qvi_A,1sr6_A,5.928706
1qvi_A,2mys_A,5.393292
1qvi_A,1kk7_A,5.770606
1qvi_A,2ekv_A,
1qvi_A,2os8_A,5.799737
1kk8_A,1qvi_A,5.66503
1vom_,1fmw_A,
1m46_A,1n2d_A,0.271608
1oe9_B,1w7j_B,0.123125
1kk8_B,1qvi_Y,0.200339
1w7j_A,1oe9_A,5.105422
4zg4_B,1oe9_A,4.292191
2a38_A,2a38_B,0.37946
2f8v_C,2a38_C,0.323621
2a2c_A,2a2d_A,1.885329
1hm0_A,1hm9_A,2.680117
8a5z_B,8a3x_B,1.212538
3i4c_B,1r37_A,0.831309
1r37_A,1jvb_A,0.833097
3i4c_B,1r37_B,0.780141
3i4c_D,1r37_A,0.836325
3i4c_D,1r37_B,1.019178
3gls_F,3glu_A,0.664406
3gls_A,3glt_A,0.766861
3gls_D,3glt_A,0.639109
3glu_A,3gls_A,0.652742
3gls_F,3glr_A,0.668461
3gls_F,3glt_A,0.656086
2b4y_A,3riy_A,0.511189
3k35_A,3zg6_A,0.588298
3wmx_A,3wmx_C,0.845463
3wmx_B,3wmw_B,0.666602
3wmx_A,3wmw_A,0.666829
3wmx_A,3wmx_B,0.808742
2nad_B,2nac_B,1.44783
2nac_A,2nad_A,1.521172
2nac_A,2nac_B,1.401804
2nad_A,2nac_B,1.467758
2nac_A,2nad_B,1.457314
1qr6_A,1efk_A,3.222957
1vk6_A,2gb5_A,0.408252
1y9a_C,2oui_D,1.156992
1amo_A,3fjo_A,2.671671
2b0t_A,3mbc_B,5.303687
2b0t_A,1itw_A,5.365351
1itw_A,1j1w_A,5.398129
2b0t_A,1j1w_A,5.261075
2b0t_A,3mbc_A,5.143873
1aup_A,1hrd_C,1.918466
1xta_A,2giz_A,0.365452
1xx5_B,1xx5_C,0.358678
3n5f_A,3n5f_B,1.168159
3g79_A,3g79_B,1.980863
3tsa_B,3uyk_B,1.232063
2wim_A,2wim_B,0.711022
5yhg_A,5yh5_A,1.786786
5yh8_A,5yh5_A,1.873399
1uiv_A,3mz9_A,1.828222
1uiu_A,1uiv_A,1.833454
1uiv_A,3mw0_A,1.844115
1zlq_A,1zlq_B,1.81687
1uiv_A,3mvx_A,1.873175
1uiv_A,3e3k_A,1.866493
1uiv_A,3mvy_A,1.876559
1uiv_A,4i8c_A,1.87733
1uiu_B,3dp8_B,1.778113
1uiv_A,3mvz_A,1.854382
1uiv_A,1zlq_A,1.875041
1uiv_A,3mvw_A,1.845617
1uiv_A,3dp8_A,1.888599
1uiv_A,2noo_A,1.845704
1l7d_A,2oo5_B,1.103335
1l7e_C,1l7d_B,0.961128
2gvl_A,2gvg_A,1.98568
2g95_A,2g97_B,1.953042
2g95_A,2g96_B,1.935681
2g95_A,2g96_A,1.907871
2g95_A,2g97_A,1.909195
2g95_B,2g97_B,1.927715
6buv_B,4ybr_B,0.294312
4oer_A,4oes_A,1.856301
1rnl_,1je8_A,
1rnl_,1je8_B,
1a04_A,1zg5_A,0.128256
1a04_A,1a04_B,0.37267
1a04_A,1je8_A,0.093714
1a04_B,1zg5_B,0.093072
1df1_A,1df1_B,1.421189
2eyt_A,2eys_A,0.537558
5v3h_A,4ynd_A,2.511131
1pb7_A,4kcc_A,0.485805
1pb9_A,1pbq_A,0.487559
1pb7_A,1y1m_A,0.479416
1pb8_A,1y1m_A,0.479271
1pbq_A,1pbq_B,0.425604
1pb7_A,4nf4_A,0.478521
1pbq_B,1pb7_A,0.464604
1pbq_A,1pb8_A,0.502182
1pb7_A,1pbq_A,0.504327
1pbq_B,1pb8_A,0.47668
1pb7_A,1y1m_B,0.467621
2hhc_A,3six_A,0.714227
7c1k_A,7c1r_A,1.288905
7c1h_A,7c1l_A,1.323513
7c1h_A,7c1r_A,1.281813
4opa_B,4oph_A,0.26097
4oph_A,4opa_A,0.279422
2hye_B,5hxb_B,1.495608
4pow_A,4p0i_A,0.492751
5txg_A,2jls_A,1.673268
4k6m_A,5ccv_A,7.10549
4v0q_A,5u0b_A,7.178906
4v0q_A,4k6m_B,7.180928
4v0q_A,4k6m_A,7.046448
4k6m_A,6qsn_A,7.107789
5wz3_A,5u04_A,2.552628
1svc_P,1nfk_B,0.842296
1owr_M,1pzu_M,0.955733
2x8a_A,1s3s_C,1.089261
2x8a_A,3cf2_A,1.644095
2x8a_A,2ce7_E,1.100766
2az1_F,2az3_I,0.170388
2cwk_A,2dxe_A,0.195278
1jxv_A,2hvd_A,0.183223
1b4s_A,1pae_X,0.175425
1s59_F,1s59_C,0.210931
1fcj_B,1d6s_A,0.915599
1d6s_A,1oas_A,0.912294
1fcj_B,1fcj_C,0.850807
1fcj_A,1d6s_A,0.878857
1fcj_A,1fcj_B,0.821906
1fcj_A,1oas_A,0.839387
1d6s_A,1z7w_A,0.959369
1wpa_A,1xaw_A,0.264455
3g7c_A,1xaw_A,0.330944
5ore_A,5org_A,0.51317
1ttt_A,1ob5_A,1.447849
2o7i_A,4jso_A,2.502772
1vr5_A,4pft_A,2.369643
1vr5_A,4pfy_A,2.39424
2o7i_A,4jsd_A,2.54403
1rkm_,1qka_A,
2rkm_A,1rkm_A,2.270572
1rkm_,2rkm_A,
3drf_A,3drk_A,2.489457
3drf_A,3rya_A,2.445334
3drf_A,3fto_A,2.230211
3drf_A,3dri_A,2.42659
3drf_A,3drh_A,2.424442
3drf_A,3drj_A,2.463091
3i58_B,3i53_B,0.936851
3i53_A,3i53_B,0.985785
6clw_B,6clx_A,1.131979
6i70_A,6i72_A,1.173452
6i5q_A,6i6k_A,1.235272
2pry_A,2ps1_A,0.401932
2pry_A,2prz_A,0.398608
1eix_A,1l2u_A,0.512468
3gdm_B,1dqx_A,0.573468
2yyt_A,2yyu_A,0.432067
1l2u_B,1eix_D,0.547348
2czd_A,2cze_B,0.486773
2f84_A,2q8z_A,1.40661
1pk5_A,1yuc_A,1.421666
1sw1_A,1sw5_A,0.559896
1sw2_A,1sw5_A,0.575965
1sw4_A,1sw5_A,0.60113
2oy7_A,2hkd_A,1.067055
1ryx_A,2d3i_A,3.796253
1aov_A,1dot_A,3.926243
1iej_A,1tfa_A,0.843669
1iej_A,1aiv_,
1nnt_,1nft_A,
4x6g_A,4x6g_D,0.693114
4x6g_A,4x6g_C,0.66441
4x6g_A,4x6g_B,0.681198
2j0i_A,2q0n_A,0.752934
1nkr_A,1efx_D,0.599578
1b6u_A,1im9_D,0.584264
1b6u_A,1efx_D,0.516975
1b6u_A,2dla_A,0.115578
2dli_A,2dla_A,0.104848
2dl2_A,1m4k_A,0.537625
1nkr_A,1im9_D,0.533002
1nkr_A,1b6u_A,0.495638
1nkr_A,2dli_A,0.520801
1nkr_A,2dl2_A,0.572554
1e32_A,4ko8_A,1.972794
4dg8_A,4dg9_A,2.424455
3ag5_A,3ag6_B,0.703971
3ag5_B,3ag6_A,0.751174
3ag5_B,3ag6_B,0.743
3ag5_A,3ag6_A,0.713757
3cov_B,3ivc_A,0.716651
3sde_A,3sde_B,0.486045
1mwk_A,1mwm_A,0.80564
1mwm_B,1mwk_B,0.772022
1pjr_A,3pjr_A,5.259562
2v8i_A,2v8j_A,3.072458
4n58_A,4n59_A,0.52159
2olu_A,2olv_A,2.916135
1mwr_A,4cjn_A,2.605765
1mwr_A,3zg0_A,2.570877
3oc2_A,3pbn_A,1.56878
3app_A,2web_A,1.033349
6hqv_A,6hqv_B,21.195723
4gf8_A,4gfr_A,2.406371
1pin_A,1nmv_A,0.14749
1pin_A,1yw5_A,0.172111
4odl_A,4odm_C,0.1987
4odm_D,4odn_A,0.163562
4odm_D,4odo_A,0.179211
4odo_A,4odo_C,0.175788
4odo_B,4odo_C,0.169301
4odl_A,4odm_B,0.197212
4odk_A,4odm_A,0.163933
4odk_A,4odm_B,0.192918
4odm_B,4odm_C,0.208983
4odm_B,4odm_D,0.202699
4odl_A,4odo_B,0.182419
4odk_A,4odm_D,0.174339
4odk_A,4odo_A,0.189073
4odl_A,4odn_A,0.198701
4odl_B,4odn_A,0.157614
4odl_B,4odk_A,0.182778
4odl_B,4odl_A,0.154244
4odl_B,4odm_A,0.15349
4odl_B,4odm_B,0.144453
4odl_B,4odm_C,0.168681
4odl_B,4odm_D,0.177699
4odl_B,4odo_A,0.178381
4odl_B,4odo_B,0.182593
4odl_B,4odo_C,0.173604
4odl_A,4odk_A,0.169872
4odm_A,4odo_B,0.160867
4odm_B,4odn_A,0.171089
4odm_B,4odo_B,0.227746
4odm_C,4odo_A,0.173487
4odm_C,4odo_C,0.181951
4odn_A,4odo_C,0.178558
4odl_A,4odm_A,0.15435
4odm_B,4odo_A,0.145009
4odm_D,4odo_B,0.172012
4odl_A,4odo_C,0.14704
4odm_D,4odo_C,0.145858
4odm_C,4odo_B,0.158365
4odm_B,4odo_C,0.142321
4odk_A,4odm_C,0.153181
4odm_A,4odm_D,0.151576
4odm_A,4odm_C,0.141089
4odm_A,4odm_B,0.143946
4odk_A,4odn_A,0.141379
4odk_A,4odo_B,0.165198
4odm_A,4odn_A,0.14315
4odm_A,4odo_A,0.146157
4odm_A,4odo_C,0.139564
4odl_A,4odm_D,0.142199
4odm_C,4odm_D,0.144449
4odm_C,4odn_A,0.14805
4odk_A,4odo_C,0.150452
4odn_A,4odo_A,0.145857
4odn_A,4odo_B,0.146979
4odo_A,4odo_B,0.161078
4odl_A,4odo_A,0.143286
1pfo_A,1m3i_A,1.473646
1pfo_A,1m3i_B,1.538506
5gj3_A,5y8b_A,0.640389
5xss_X,5xsd_A,0.511893
5xss_A,5xsj_X,0.598944
5xss_A,5xsd_A,0.51416
6q1c_A,6q1d_A,0.758654
2voz_A,2vp1_A,0.817837
1d9y_A,1o7t_A,0.776818
3o9p_A,4toz_A,2.333605
6dqr_A,6dqq_A,2.334125
3tcf_A,3tch_A,2.2064
1rkm_A,2rkm_A,2.363476
1b0h_A,1rkm_A,2.369205
1rkm_A,1jet_A,2.321831
6dqr_A,6dqt_A,2.233989
6dqr_A,6dtg_A,2.252901
1b6h_A,1rkm_A,2.328908
2vpo_A,3gyy_A,0.831748
2vpn_A,3gyy_A,0.829134
2c0l_A,2c0m_B,2.558549
2c0l_A,2c0m_A,2.507844
2j9q_A,2c0m_B,2.546166
1foh_A,1foh_C,3.448481
1foh_A,1foh_D,3.36341
3qov_A,3qov_B,
1mmk_A,1j8u_A,0.996163
1j8u_A,1kw0_A,1.008633
2pah_A,2pah_B,0.990625
3p7i_A,3s4u_A,0.778421
3s4u_A,3quj_A,0.74976
3p7i_A,3qk6_A,0.731402
2i55_A,2i54_A,0.479586
1qzt_B,2af3_C,1.018053
1a40_A,1oib_A,0.764498
4omb_A,4pqj_A,0.552249
1quk_,1oib_A,
1quk_A,1oib_A,0.777883
1oib_A,1a55_A,0.767746
4exl_A,4lat_A,0.440453
1vr6_A,1rzm_A,0.90823
1vr6_A,1vr6_B,0.887856
1y50_A,1y51_A,0.033641
1oen_A,1ayl_A,2.158387
1ii2_A,1oen_,
1oen_A,1aq2_,
1os1_A,2py7_X,2.359481
1aq2_,1oen_,
1oen_,1ayl_,
1yvy_A,1ytm_A,2.17
2rka_C,2qf2_A,2.824787
3dt7_A,3dt7_B,2.926467
2qew_A,2qey_A,2.699876
1jqo_A,1jqo_B,13.428021
2xz7_A,2hwg_A,1.990152
2hwg_A,1zym_A,1.545624
2hwg_B,1zym_A,1.503679
1pfk_A,1pfk_B,0.776939
2fuv_A,2fuv_B,1.954898
1kfi_A,1kfi_B,2.437387
1kfq_A,1kfi_A,2.565451
3i3w_A,3i3w_B,1.249647
3pdk_A,6gyz_B,1.451977
3pdk_B,6gyz_B,1.484001
6gyz_A,3pdk_B,1.462245
6gyz_A,3pdk_A,1.457386
3i3w_B,3pdk_A,1.410446
3i3w_A,3pdk_B,1.349556
3i3w_A,3pdk_A,1.36959
6gyz_A,6gyz_B,1.493014
3pdk_A,3pdk_B,1.521676
3i3w_B,3pdk_B,1.339066
1hm5_A,1dqr_B,3.386884
1dqr_A,1hox_A,3.550249
1wwk_A,2ekl_A,0.934176
3pgk_A,13pk_A,1.701455
1vpe_A,16pk_,
3pgk_A,1vpe_A,1.61164
1vjc_A,1kf0_A,1.55391
2xe7_A,2x15_A,1.65366
2xe7_A,2wzb_A,1.612553
3c3b_A,2zgv_A,1.395977
2xe6_A,2wzb_A,1.563646
2paa_A,2x15_A,1.579901
2x15_A,2xe6_A,1.62616
2paa_A,4axx_A,1.539301
2paa_A,13pk_A,1.635516
1ejj_A,4my4_A,2.121887
6k7n_A,6k7l_A,9.469958
6k7l_A,6k7m_A,9.422107
7vsh_A,6lkn_A,11.624121
1k2y_X,1p5g_X,1.479307
1k35_A,2fkm_X,1.395231
1k35_A,2fkf_A,1.331874
1k35_A,1k2y_X,1.360498
1k35_A,1pcm_X,1.353233
1k2y_X,1p5d_X,1.466028
1k35_A,1pcj_X,1.359861
1k35_A,1p5d_X,1.379041
1k35_A,1p5g_X,1.360088
1fez_A,1fez_B,0.642466
3otw_A,3nv7_A,0.201706
3twz_A,3tx0_A,1.167256
1l7o_B,1l7p_B,0.381778
1f5s_A,1l70_A,0.347875
1f5s_A,1l7o_B,0.386603
1jb0_A,1jb0_B,9.735753
2vea_A,3zq5_A,1.845083
1qs8_B,1miq_B,1.2186
1lf4_A,1xdh_A,1.099564
4a61_A,4a62_A,0.745198
4a61_A,4a62_B,0.856265
5jol_A,5joj_A,0.090825
3alp_A,3alp_B,1.134148
1hqe_A,1hqu_A,2.27532
3ttm_A,3ttk_A,1.040167
3ttm_A,3ttl_A,1.071295
3ttl_A,3ttn_A,0.973604
2hhp_A,2o1p_A,2.293302
1q78_A,1q79_A,1.947676
4ud4_A,4ud4_B,0.793969
4ud5_A,4ud4_A,0.82538
4e8f_A,4e8f_B,0.756127
4e7x_A,4e8f_A,0.734973
2oh2_A,6cst_A,1.89355
1t94_A,2oh2_A,1.322726
2oh2_A,4u6p_A,1.734598
1t94_A,6cst_A,1.3832
2i69_A,2hg0_A,1.613384
6qsn_A,6kr2_A,6.730441
5ccv_A,5u0b_A,7.052393
1nb4_A,1gx6_A,2.651439
3n0x_A,3nnd_A,0.73826
2x7q_A,2x7p_A,0.766695
2wln_A,2wlk_A,0.554496
2wlo_A,2wlm_A,0.501487
2wli_A,2wlk_A,0.565097
2wlj_A,2wli_A,0.512129
2a0l_A,1orq_C,1.282621
1lnq_A,2fy8_E,0.542472
1lnq_A,2fy8_A,0.546136
5u6o_A,3u10_A,1.180753
5u6o_A,3u11_A,1.108525
5u6p_A,5u6o_A,4.147863
5u6o_A,6uqf_A,4.364004
6gyo_A,6gyn_A,4.371427
2xzb_A,2yn9_A,10.041622
1bkl_A,2x0s_A,0.429055
1gud_A,1gud_B,0.722608
1rpj_A,1gud_A,0.752145
1rpj_A,1gud_B,0.762568
3c4v_A,3c48_B,1.22056
3c48_A,3c4v_A,1.282433
3c48_B,3c4v_B,1.204965
3c48_A,3c4q_A,1.280972
3c48_A,3c4v_B,1.248574
5lta_A,5ltk_A,4.941102
1nkt_A,1nkt_B,7.719885
2fsi_A,1tf5_A,6.328517
2ipc_A,2ipc_C,12.60371
1m6n_A,1tf2_A,7.23714
1tf2_A,1nkt_A,6.966122
1tf5_A,3din_A,7.11348
1m6n_A,3dl8_B,7.456981
1m6n_A,3dl8_A,7.618646
1m6n_A,1nkt_B,8.053338
1tf5_A,3jv2_A,6.564529
2ibm_A,3jv2_A,6.611795
1m6n_A,1nkt_A,7.868664
1tf5_A,1m6n_A,7.226842
2gtg_A,1sn6_A,0.120591
2dob_A,4ddj_A,0.090646
1pre_A,3c0n_A,1.448015
5zix_A,5zix_C,0.961434
5zik_A,5zix_B,0.972911
5zik_A,6k1r_B,0.960244
5zik_A,6k1r_C,0.969187
5zik_C,6k1r_A,0.979944
5zix_C,6k1r_A,0.989236
2hmf_A,3c20_B,1.932892
3c20_A,3c1m_A,1.767461
3c1n_A,3c20_A,1.657635
3c1m_A,3c1n_A,1.663822
2hmf_A,3c1n_A,1.67053
2hmf_A,3c20_A,1.740782
2hyi_C,2hxy_A,1.608722
2hxy_A,2j0u_A,1.462599
2hyi_I,2hxy_A,1.646775
2hxy_C,2hxy_A,1.542489
1x9j_A,1x9j_B,1.205335
1x9j_A,1saz_A,1.141807
1x9j_A,1x9j_D,1.236706
1i74_A,1i74_B,0.714268
5o2k_A,5o2j_A,0.419379
1mru_A,3f61_A,0.497579
3fzv_A,3fzv_D,0.467005
3rd3_A,4l62_A,0.853493
3fzv_A,3fzv_C,0.490837
4fx0_B,4fx4_B,0.158999
5jdr_A,3bik_A,0.44431
2oev_A,4jjy_A,5.197431
3eiq_C,3eij_A,2.402663
4r60_A,4r60_B,1.218896
1zme_C,1zme_D,0.046242
5n4f_A,5n4d_A,4.179124
3khy_A,1g99_A,1.266737
3khy_A,1tuy_A,1.287889
3khy_A,3khy_B,1.060415
3djk_A,3d1y_A,0.159866
1hei_A,8ohm_,
1a1v_A,8ohm_A,1.649979
3bva_A,1kzk_A,0.116123
1yag_A,3mfp_A,1.282108
1dqy_A,1dqz_A,0.6689
1cf1_C,4j2q_A,1.41908
1cf1_A,4j2q_B,1.453919
1cf1_A,4j2q_A,1.411433
1cf1_C,4j2q_B,1.48483
3csu_A,1d09_A,0.956902
3csu_B,1d09_A,0.906671
3csu_C,1d09_A,1.04953
1fak_L,1qfk_L,0.088187
3bmp_A,2h62_B,0.075504
3d0q_A,3oti_A,1.461506
3oti_A,3d0q_B,1.466004
3d0r_A,3oti_A,1.496602
3d0r_B,3oti_A,1.583051
1b38_A,1aq1_,
2b5e_A,3boa_A,2.248186
4ekz_A,4el1_A,1.746393
1a35_A,1ej9_A,2.259505
1ks2_A,1ks2_B,0.345851
1dt9_A,3e1y_A,1.141738
1kv3_A,3s3p_A,2.706559
1kv3_A,2q3z_A,3.157401
1qru_A,1nyl_A,2.006481
1eug_A,1flz_A,0.506241
1bmb_A,1fyr_B,0.066123
1do2_A,1do2_B,2.052568
2cex_C,2cey_A,0.880312
2cex_B,3b50_A,0.859387
2cex_A,2wx9_A,0.873244
2cey_A,2cex_A,0.809102
2cex_A,2wyk_A,0.870924
2cex_A,3b50_A,0.843503
2cex_B,2cex_A,0.826119
2cey_A,2cex_B,0.831435
1mrp_A,1nnf_A,0.8662
1lp4_A,1m2p_A,1.058135
1lar_A,1lar_B,2.306084
1lar_A,2fh7_A,2.341779
2b3t_A,1t43_A,0.731581
6kr6_A,5guh_A,3.763615
1pkl_B,1pkl_D,2.141782
3hqp_A,1a5u_B,2.457926
3hqp_A,2vgb_A,2.394607
3hqp_A,3e0v_A,2.247782
3hqp_A,1a3w_A,2.305595
3hqp_A,3hqq_A,2.285161
1pkl_B,1pkl_H,2.17602
1pkl_B,1pkl_E,2.324152
1xdu_A,1xds_A,0.960553
2oe2_A,1xp8_A,0.639741
1rtd_C,1fk9_A,2.112012
1rtd_A,1fk9_A,2.125247
1rtd_A,1fk9_B,1.597439
1rkd_A,1rk2_A,0.741346
1rkd_A,1gqt_A,0.722677
1b3r_B,1k0u_B,1.849006
1psz_A,3zka_B,0.801003
1psz_A,3zk7_A,0.77399
3zk7_A,3ztt_A,0.775157
1psz_A,4uto_A,0.804356
1psz_A,3zka_A,0.800308
1psz_A,3zk8_A,0.772404
3zka_B,3zk7_A,0.744752
2grx_C,1ihr_A,0.025023
2gsk_B,1ihr_A,0.037336
3din_A,1m6n_A,7.583898
4ys0_A,3jux_A,6.984036
3jv2_A,1m6n_A,7.201942
3jv2_A,3din_A,7.061034
3jv2_A,3dl8_A,6.853058
1huf_A,1k46_A,0.167601
3uag_A,1eeh_A,1.650258
3uag_A,1e0d_A,1.55232
1b30_A,1jcn_B,0.833315
4hfi_A,4hfi_B,0.862192
4hfi_A,4npq_C,0.888254
2cbl_A,1b47_A,1.434465
2cbl_A,1b47_B,1.419258
1xws_A,2bzh_B,0.573623
1xqz_A,1yxt_A,0.583506
1opk_A,2abl_,
1opk_A,1opl_A,1.588218
2hyy_A,2fo0_A,0.994452
1opl_A,1opl_B,1.259225
2hyy_B,2fo0_A,1.027932
3bkb_A,3cbl_A,1.007955
3bkb_A,4e93_A,0.982484
3bkb_A,3cd3_A,0.964086
1yi6_B,1fmk_A,0.923454
1y57_A,2oiq_A,0.912368
1y57_A,2src_,
1y57_A,1fmk_A,1.460355
1y57_A,2src_A,1.625749
1n8y_C,1n8z_C,4.859996
1g1s_A,1g1q_A,0.199688
1g1s_A,1g1t_A,0.176483
2ddb_A,2epf_D,0.323765
2ddb_A,2ddb_B,0.322575
6j7j_A,6j7l_A,1.1035
1ezm_A,1u4g_A,0.769238
1ezm_A,1u4g_A,0.760671
1ezm_A,3dbk_A,0.747163
2yoc_A,2yoc_B,8.560777
1m8y_A,1m8z_A,5.294232
1wet_A,1dbq_A,0.812412
5za4_A,5yyb_A,1.886437
5za4_A,5z99_A,1.961195
2yln_A,3zsf_A,0.380655
3d2m_A,3d2p_A,1.390218
6aal_A,6aal_B,0.42285
7wn9_A,8grv_A,1.141447
2ahw_C,2ahu_C,1.885749
2ahu_C,2ahw_D,1.638428
2ahw_C,2ahu_B,1.919438
2ahu_B,2ahv_A,2.09789
2ahw_C,2ahu_A,1.965963
2ahw_B,2ahu_C,1.912414
2ahw_B,2ahu_D,1.930161
2ahv_C,2ahu_A,1.997258
2ahu_B,2ahv_C,1.888041
2ahw_B,2ahu_A,1.95819
2ahw_B,2ahu_B,1.941348
2ahv_A,2ahu_A,1.975364
2ahv_B,2ahu_A,1.991871
2ahu_B,2ahv_B,1.87826
2ahw_C,2ahu_D,1.919952
2ahu_B,2ahv_D,1.910643
2ahu_B,2ahw_D,1.670784
4hss_A,4hss_B,1.758331
6tmu_A,6tmt_A,3.217521
5b58_T,5y89_A,0.566143
1y9u_A,2owt_A,0.880528
3be5_A,3be6_D,0.632008
3be5_A,3be6_B,0.571392
3be5_A,3be6_C,0.602998
3be5_A,3be5_C,0.588889
3be5_A,3be6_A,0.575644
3be5_B,3be6_B,0.546632
3be5_A,3be5_B,0.571722
3be5_A,3be5_D,0.573073
1y4t_A,3e13_X,0.998983
6g44_A,6g45_A,2.519467
4fdt_A,4fdu_A,1.890086
4fdt_B,4fdu_A,1.942781
4fdt_A,4fdu_B,1.915152
1js1_X,2fg7_X,0.922003
4kqt_A,6fxg_A,0.213858
4oet_A,4oev_A,1.950855
4oet_A,4oeu_A,1.944613
5lq5_A,5lq8_A,0.550331
2ahr_D,2ahr_E,0.709455
2y30_A,3zql_A,1.100313
2wda_A,2x03_B,5.483827
3ry3_A,4ofl_A,1.644307
3vxb_A,3vxc_A,1.733789
6gq0_A,6guq_A,0.679147
6gq0_A,6gt9_A,0.694595
4jdf_A,1a99_A,
1pvu_B,1eyu_B,0.117763
1pvu_A,1pvi_A,0.143308
1pvu_A,1pvi_B,0.136884
1pvu_A,1eyu_A,0.147741
1brw_A,1brw_B,1.568916
1ulz_A,1dv2_A,1.513765
3hqp_K,1a49_B,2.446624
1a49_A,2g50_A,2.671135
1a49_D,2g50_E,2.650892
2g50_E,1aqf_H,2.758602
3t0t_A,4kct_A,2.674611
5wsb_A,5wrp_A,1.988319
3ma8_A,4drs_A,2.058533
4ks0_A,4krz_A,2.148138
3hqn_D,2g50_F,2.300734
3hqn_A,2g50_G,2.456533
3hqn_A,2g50_F,2.325222
3hqp_L,2g50_E,2.457738
3hqn_D,1a5u_D,2.471024
3hqn_D,1a5u_C,2.382113
3hqn_D,2g50_H,2.34494
3hqn_D,2g50_G,2.430676
3hqn_D,2g50_E,2.390354
3hqn_A,2g50_H,2.472567
3hqn_A,2g50_E,2.386944
3hqp_J,2g50_E,2.438565
3hqp_I,2g50_E,2.396878
3hqn_D,1a5u_A,2.419856
3hqn_A,1a5u_C,2.391773
3hqn_A,1a5u_A,2.467256
3hqp_L,1a5u_B,2.452991
3hqp_J,1a5u_B,2.448405
3hqn_A,1f3w_G,2.458553
3hqn_D,1pkn_A,2.325073
3hqn_A,1pkn_A,2.40827
3hqn_A,1a3w_B,2.171678
3hqn_D,3bjf_D,2.397043
3hqn_D,3bjf_C,2.368046
3hqn_D,3bjf_B,2.44874
3hqn_A,3bjf_D,2.380409
3hqn_D,3bjt_D,2.411719
3hqn_A,1a5u_D,2.402651
3hqp_K,1a5u_B,2.477288
3hqn_D,1f3w_G,2.477681
3hqn_D,1f3w_F,2.388506
3hqn_D,1f3w_E,2.471089
3hqn_A,1f3w_H,2.426413
3hqn_A,1f3w_F,2.412969
3hqn_A,1f3w_E,2.403202
3hqp_L,1pkn_A,2.444982
3hqp_K,1pkn_A,2.595314
3hqp_J,1pkn_A,2.378921
3hqp_I,1pkn_A,2.456664
3hqp_L,1a3w_A,2.259288
3hqp_K,1a3w_A,2.299033
3hqp_J,1a3w_A,2.330837
3hqn_D,3hqp_A,2.23455
3hqn_A,3bjf_C,2.374697
3hqn_A,3bjf_B,2.348416
3hqn_A,3bjf_A,2.354755
3hqn_D,1t5a_D,2.402068
3hqn_D,1t5a_C,2.488232
3hqn_D,1t5a_B,2.359425
3hqp_I,1a5u_B,2.498076
3hqn_D,1a3w_B,2.240553
3hqn_D,1a3w_A,2.233835
3hqp_L,1a3w_B,2.232242
3hqp_K,1a3w_B,2.259777
3hqp_J,1a3w_B,2.340947
3hqp_I,1a3w_B,2.245001
3hqp_I,1a3w_A,2.28471
